ID,n,Result vector,Average Runtime [ms],Epsilon,Number of unsatisfied clauses
319,20,"1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 ",80.14946,0,0
32,20,"1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 ",78.70166,0,0
320,20,"1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 ",82.51822,0,0
321,20,"1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0 ",80.46154,0,0
322,20,"1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 ",83.36532,0,0
323,20,"0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 1 ",83.93872,0,0
324,20,"1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0 ",83.37768,0,0
325,20,"1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 ",85.51576,0,0
326,20,"0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1 1 1 1 ",80.87956,0,0
327,20,"1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 ",84.25558,0,0
328,20,"0 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 1 1 ",82.32844,0,0
329,20,"0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 ",83.01586,0,0
33,50,"0 1 1 0 1 0 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 1 ",618.21672,0,0
330,20,"1 1 0 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1 ",99.00753999999999,0,0
331,20,"1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 ",100.79506,0,0
332,20,"1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0 1 0 1 ",98.1914,0,0
333,20,"1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 ",97.34016,0,0
334,20,"0 0 0 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 ",102.9038,0,0
335,20,"0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 1 ",94.69095999999999,0,0
336,20,"1 0 1 0 0 0 1 0 0 1 0 0 1 0 1 1 1 0 1 1 ",101.74719999999999,0,0
337,20,"1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 ",97.74231999999999,0,0
338,20,"1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 1 1 0 0 ",107.90958,0,0
339,20,"0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 ",100.30642,0,0
34,20,"1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 ",96.72258000000001,0,0
340,50,"1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 1 1 0 ",570.63778,0,0
341,50,"1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 ",549.4285,0,0
342,20,"1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 ",91.15974,0,0
343,20,"0 0 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 ",96.41794,0,0
344,20,"1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 ",96.22842,0,0
345,20,"1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 ",96.69434,0,0
346,20,"1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1 0 1 ",96.85014,0,0
347,20,"1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 ",100.2452,0,0
348,20,"1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 ",100.37002,0,0
349,20,"1 0 0 1 0 1 0 0 1 1 1 1 1 0 1 0 0 1 1 1 ",97.54375999999999,0,0
35,20,"1 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 ",103.33276000000001,0,0
350,20,"1 0 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1 ",103.87096,0,0
351,20,"1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 ",97.711,0,0
352,20,"1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 ",99.8342,0,0
353,20,"1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 ",98.7028,0,0
354,20,"0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 ",104.00363999999999,0,0
355,20,"1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 ",101.95992,0,0
356,20,"1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 ",93.83637999999999,0,0
357,20,"1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 1 1 ",93.69764,0,0
358,20,"1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 ",92.27856,0,0
359,20,"0 1 0 1 1 0 1 1 1 1 0 1 1 0 0 1 0 1 1 1 ",103.37960000000001,0,0
36,20,"0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 ",96.57664,0,0
360,20,"1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 ",94.2281,0,0
361,20,"1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 ",95.02732,0,0
362,20,"1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 1 1 ",97.4717,0,0
363,20,"1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 ",98.3058,0,0
364,20,"1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 ",95.85082,0,0
365,20,"0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 ",98.74026,0,0
366,20,"1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 ",97.65164,0,0
367,20,"1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 ",97.3019,0,0
368,20,"0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ",96.16346,0,0
369,20,"0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 ",98.8408,0,0
37,20,"0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 ",99.69284,0,0
370,20,"1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 0 0 ",99.48334,0,0
371,20,"0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 ",96.75232,0,0
372,20,"1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 ",96.87332,0,0
373,20,"1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 0 0 1 1 ",98.2862,0,0
374,20,"0 0 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 ",96.9013,0,0
375,20,"1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 0 1 0 0 ",97.40272,0,0
376,20,"1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 ",95.25712,0,0
377,20,"1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 ",96.85444,0,0
378,20,"1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 ",95.14164,0,0
379,20,"1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 ",101.25644,0,0
38,20,"1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 0 ",97.45634,0,0
380,20,"1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 ",98.66554,0,0
381,20,"1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 ",98.95868,0,0
382,20,"0 1 0 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 ",95.0796,0,0
383,20,"0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 0 1 ",96.96867999999999,0,0
384,20,"1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 ",100.85118,0,0
385,20,"1 0 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 ",95.14794,0,0
386,20,"1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 ",97.83046,0,0
387,20,"0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 1 ",99.71892,0,0
388,20,"1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 ",98.75108,0,0
389,20,"1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 1 ",96.71206,0,0
39,20,"0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 ",102.43412000000001,0,0
390,20,"1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 ",108.48728000000001,0,0
391,20,"1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 ",105.64052,0,0
392,20,"1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 ",93.96328,0,0
393,20,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 ",109.71948,0,0
394,20,"1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 ",106.68622,0,0
395,20,"1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 ",103.30843999999999,0,0
396,20,"1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 0 1 1 ",102.934,0,0
397,20,"1 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 ",102.14984,0,0
398,20,"1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 ",107.20926,0,0
399,20,"1 1 0 0 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 1 ",106.74792,0,0
4,20,"0 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 ",103.89508000000001,0,0
40,20,"1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 1 1 0 1 1 ",102.39880000000001,0,0
400,20,"0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 ",103.58297999999999,0,0
401,20,"1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ",93.50546,0,0
402,20,"1 0 1 0 1 0 1 1 1 0 0 1 1 1 0 1 0 0 1 1 ",100.9056,0,0
403,20,"1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 ",100.44534,0,0
404,20,"1 0 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 ",94.59834,0,0
405,20,"1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 ",102.92945999999999,0,0
406,20,"1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1 ",97.83024,0,0
407,20,"1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 ",102.94184,0,0
408,20,"1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 ",100.89034000000001,0,0
409,20,"1 1 1 0 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 ",98.2613,0,0
41,20,"0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ",94.01226,0,0
410,20,"1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 ",95.97544,0,0
411,20,"1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 ",95.25394,0,0
412,20,"0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 ",102.07342,0,0
413,20,"1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 ",102.49818,0,0
414,20,"1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 ",98.8981,0,0
415,20,"0 0 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 0 1 1 ",101.69008,0,0
416,20,"1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 ",96.03443999999999,0,0
417,20,"1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 ",94.18776,0,0
418,20,"0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 ",98.73166,0,0
419,20,"1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 0 1 ",99.9122,0,0
42,20,"1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 ",98.6711,0,0
420,20,"1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 ",100.93662,0,0
421,20,"0 1 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1 0 1 1 ",103.98568,0,0
422,20,"1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 ",96.49778,0,0
423,20,"0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 ",100.54266,0,0
424,20,"1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 0 0 ",110.14975999999999,0,0
425,20,"1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 ",101.90738,0,0
426,20,"1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 ",98.92582,0,0
427,20,"1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 ",101.89116,0,0
428,20,"1 1 1 0 1 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 ",101.38918,0,0
429,20,"1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 ",100.56464,0,0
43,20,"0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 0 ",105.4408,0,0
430,20,"1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 ",102.02408,0,0
431,20,"1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 ",96.2672,0,0
432,20,"1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 ",99.97306,0,0
433,20,"0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 ",102.44104,0,0
434,20,"1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 ",100.7091,0,0
435,20,"1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 ",100.00296,0,0
436,20,"0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 ",99.45198,0,0
437,20,"1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 ",105.14208,0,0
438,20,"0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 ",103.58024,0,0
439,20,"1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 ",100.88748000000001,0,0
44,20,"0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 1 ",109.90928,0,0
440,20,"1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 0 0 0 1 1 ",101.83828,0,0
441,20,"1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 ",96.57061999999999,0,0
442,20,"0 0 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 ",101.74964,0,0
443,20,"1 1 0 0 1 0 1 1 0 1 0 1 1 1 0 0 1 1 1 1 ",101.06878,0,0
444,20,"0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 1 ",106.53815999999999,0,0
445,20,"1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 ",100.98286,0,0
446,20,"1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 ",96.99174000000001,0,0
447,20,"1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 0 0 1 ",104.6348,0,0
448,20,"1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ",105.35942,0,0
449,20,"0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 0 ",105.23420000000002,0,0
45,20,"1 1 0 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 ",99.07822,0,0
450,20,"0 1 1 0 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 ",104.0459,0,0
451,20,"1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 ",98.98356,0,0
452,20,"0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 ",102.92357999999999,0,0
453,20,"1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 1 ",102.96122,0,0
454,20,"1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 ",100.3905,0,0
455,20,"1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 ",98.31864,0,0
456,20,"0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 ",100.18728,0,0
457,20,"1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 ",103.1529,0,0
458,20,"1 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1 1 ",96.06613999999999,0,0
459,20,"1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 1 1 1 0 0 ",104.74208000000002,0,0
46,20,"1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 ",99.34786,0,0
460,20,"1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 ",103.06661999999999,0,0
461,20,"1 1 0 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 ",111.78063999999999,0,0
462,20,"0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 ",98.72584,0,0
463,20,"1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 ",100.14264,0,0
464,20,"1 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0 ",101.64728,0,0
465,20,"1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 ",100.2017,0,0
466,20,"1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 1 ",102.38586000000001,0,0
467,20,"1 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0 1 1 ",103.00264,0,0
468,20,"1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 0 1 1 ",99.9385,0,0
469,20,"1 0 0 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 ",102.55181999999999,0,0
47,20,"0 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 ",102.8145,0,0
470,20,"1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 ",102.94402,0,0
471,20,"1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 ",100.90546,0,0
472,20,"0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 ",99.18466,0,0
473,20,"1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 ",97.86676,0,0
474,20,"1 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 ",98.27826,0,0
475,20,"1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 0 1 ",100.82688,0,0
476,20,"1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 ",104.14043999999998,0,0
477,20,"1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1 ",103.90556,0,0
478,20,"1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 ",104.35078000000001,0,0
479,20,"0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 ",104.05406,0,0
48,20,"1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 ",102.54960000000001,0,0
480,20,"1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 ",99.64986,0,0
481,20,"1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 ",99.2797,0,0
482,20,"0 0 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 ",106.30278000000001,0,0
483,20,"0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 ",102.35102,0,0
484,20,"1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 ",101.72934000000001,0,0
485,20,"0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 ",104.36197999999999,0,0
486,20,"0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 ",117.11153999999999,0,0
487,20,"1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 ",105.3708,0,0
488,20,"1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 ",102.82916,0,0
489,20,"1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 ",101.06298000000001,0,0
49,20,"0 0 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 ",102.85436,0,0
490,20,"1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 ",103.3238,0,0
491,20,"1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 ",103.05322000000001,0,0
492,20,"1 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 ",104.8355,0,0
493,20,"1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 ",112.4069,0,0
494,20,"1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 ",101.31162,0,0
495,20,"1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 ",102.3399,0,0
496,20,"1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 1 ",93.18526,0,0
497,20,"1 1 0 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 0 ",99.7156,0,0
498,20,"1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 ",103.65052,0,0
499,20,"1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 ",98.84772000000001,0,0
5,20,"0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 1 ",106.1789,0,0
50,20,"0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 1 0 1 ",100.8655,0,0
500,20,"1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 ",104.4787,0,0
501,20,"1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 ",104.2049,0,0
502,20,"1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 ",99.66248,0,0
503,20,"1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1 1 1 0 ",100.86524,0,0
504,20,"1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 ",97.96008,0,0
505,20,"0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 ",104.05402,0,0
506,20,"1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 ",97.44942,0,0
507,20,"1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1 ",101.75706,0,0
508,20,"0 1 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 ",109.99772,0,0
509,20,"0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 ",106.78602000000001,0,0
51,20,"1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 ",103.58073999999999,0,0
510,20,"1 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 ",98.9674,0,0
511,20,"1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 ",100.24032,0,0
512,20,"1 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 0 1 ",99.33938,0,0
513,20,"1 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1 1 ",103.65052,0,0
514,20,"1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 ",101.11624,0,0
515,20,"1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 ",101.91544,0,0
516,20,"1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 ",103.44860000000001,0,0
517,20,"1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 ",102.5391,0,0
518,20,"1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 ",106.85994000000001,0,0
519,20,"1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 ",101.04742,0,0
52,20,"0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 ",95.5421,0,0
520,20,"1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 ",104.22348,0,0
521,20,"1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 ",100.89352,0,0
522,20,"1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 ",101.87572,0,0
523,20,"1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 ",105.87102,0,0
524,20,"1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 ",100.01108,0,0
525,20,"0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 ",103.61466,0,0
526,20,"0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 ",104.85058,0,0
527,20,"1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 ",100.45184,0,0
528,20,"0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 ",101.18782,0,0
529,20,"1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 ",101.18382,0,0
53,20,"1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 ",107.24002,0,0
530,20,"1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 ",103.4519,0,0
531,20,"1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 ",99.23688,0,0
532,20,"1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 1 ",101.0986,0,0
533,20,"1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 ",106.42252,0,0
534,20,"1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 ",96.8348,0,0
535,20,"0 0 1 1 1 1 1 0 0 1 0 1 1 1 0 1 1 1 1 0 ",107.81862000000001,0,0
536,20,"1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 0 ",100.88952,0,0
537,20,"0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 ",101.81944,0,0
