ID,n,Result vector,Average Runtime [ms],Number of steps,Epsilon,Number of unsatisfied clauses,Best configuration found at,Result Label
446,20,"1 0 1 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0 ",60.0503,13200,0,0,4384,30
453,20,"1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 ",50.0531,10800,0,0,1484,30
457,20,"0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 ",53.2563,10800,0,0,4685,30
464,20,"1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 ",64.8221,13200,0,0,1319,30
468,20,"1 0 1 1 1 1 1 0 1 0 1 0 1 0 1 0 0 0 1 1 ",49.8138,10200,0,0,996,30
47,20,"1 0 1 1 0 1 1 1 1 0 0 1 0 0 1 0 1 0 1 0 ",54.0627,10800,0,0,1159,30
472,20,"1 1 1 0 1 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 ",54.4401,11400,0,0,3357,30
473,20,"1 1 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 1 1 0 ",56.3377,11400,0,0,2996,30
486,20,"0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 ",48.7638,10200,0,0,737,30
49,20,"1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 ",51.4692,10200,0,0,304,30
491,20,"1 0 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 1 1 ",52.8785,10800,0,0,2256,30
495,20,"0 0 0 1 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 0 ",55.3253,11400,0,0,400,30
496,20,"1 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 ",55.466,11400,0,0,1425,30
50,20,"0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 ",46.6019,9600,0,0,4054,30
516,20,"1 1 0 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 ",50.5681,10200,0,0,2510,30
517,20,"1 0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 1 1 ",62.0142,12600,0,0,5841,30
519,20,"0 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 0 ",50.2879,10200,0,0,8,30
52,20,"1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 ",60.2637,12000,0,0,1562,30
533,20,"0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 1 0 ",54.0513,11400,0,0,1095,30
540,20,"0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 ",46.5612,9600,0,0,103,30
544,20,"1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 1 1 0 0 ",70.3191,13800,0,0,2316,30
557,20,"0 0 1 0 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0 ",51.4298,10800,0,0,1989,30
559,20,"0 1 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 ",56.9028,11400,0,0,3507,30
587,20,"1 0 0 0 0 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 ",51.1816,10800,0,0,331,30
59,20,"1 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 1 0 1 1 ",48.2124,9600,0,0,5211,30
590,20,"0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 0 1 1 ",55.3037,11400,0,0,764,30
591,20,"0 1 0 0 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 0 ",49.3037,10200,0,0,608,30
594,20,"1 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 ",65.1251,14400,0,0,3380,30
596,20,"1 0 0 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 ",42.9021,9000,0,0,3747,30
597,20,"0 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 0 1 0 1 ",55.1182,11400,0,0,1335,30
61,20,"0 1 1 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 0 1 ",62.5903,12600,0,0,3064,30
612,20,"1 1 0 1 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 ",55.6726,11400,0,0,312,30
614,20,"1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 ",49.8848,10200,0,0,257,30
621,20,"0 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 ",48.6003,10200,0,0,1694,30
622,20,"1 1 0 0 0 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 ",55.8906,10800,0,0,2631,30
623,20,"1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1 ",58.7334,12000,0,0,2328,30
624,20,"1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 ",55.9675,11400,0,0,3232,30
625,20,"0 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 ",46.7338,9600,0,0,1811,30
628,20,"1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 ",57.3635,11400,0,0,2913,30
64,20,"1 1 1 0 1 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 ",59.3265,12000,0,0,1045,30
642,20,"0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0 1 ",56.9394,12000,0,0,2057,30
648,20,"1 1 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 ",57.7144,12600,0,0,2623,30
653,20,"0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 ",60.571,12600,0,0,1719,30
655,20,"1 1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 1 0 0 1 ",58.8863,12000,0,0,2922,30
656,20,"1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 ",53.1006,10800,0,0,4550,30
665,20,"0 1 0 0 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 ",55.0228,12000,0,0,963,30
666,20,"1 1 1 0 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 ",54.8728,11400,0,0,766,30
684,20,"0 1 0 0 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 0 ",56.9422,12000,0,0,1310,30
685,20,"0 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 ",50.7114,10200,0,0,3296,30
686,20,"1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 ",52.9835,10800,0,0,1012,30
687,20,"0 1 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1 0 1 ",58.0862,12000,0,0,680,30
688,20,"1 0 1 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 1 1 ",63.009,12600,0,0,2182,30
689,20,"0 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 0 ",66.9572,13800,0,0,5213,30
697,20,"1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 1 1 1 1 1 ",66.4725,13800,0,0,508,30
701,20,"1 1 1 1 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 ",52.3488,10800,0,0,1917,30
703,20,"1 1 1 1 0 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 ",51.698,10800,0,0,1416,30
708,20,"1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 1 1 0 0 ",69.4521,14400,0,0,3861,30
71,20,"1 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 ",54.1025,11400,0,0,781,30
712,20,"0 1 1 0 0 1 0 0 0 1 0 1 1 1 0 0 1 1 1 1 ",54.2102,11400,0,0,2081,30
713,20,"1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 ",58.3989,12000,0,0,1436,30
716,20,"0 0 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 1 1 ",55.4205,11400,0,0,1082,30
719,20,"1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 1 1 ",65.305,13200,0,0,1744,30
726,20,"0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 0 0 ",57.8113,12000,0,0,4690,30
727,20,"1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 0 0 1 ",48.0392,10200,0,0,670,30
729,20,"0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 ",54.7681,11400,0,0,1522,30
730,20,"1 0 1 1 1 1 0 1 0 0 1 0 1 0 1 0 0 0 1 1 ",55.6073,11400,0,0,1444,30
734,20,"0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 ",51.8826,10800,0,0,1329,30
739,20,"1 0 0 1 1 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 ",51.3262,10800,0,0,2750,30
743,20,"0 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 1 ",60.0487,12000,0,0,3519,30
745,20,"1 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 0 ",53.1185,10200,0,0,1094,30
750,20,"1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 ",51.7239,10200,0,0,2117,30
759,20,"1 1 1 0 1 0 1 1 0 0 1 1 0 0 1 1 1 1 0 0 ",53.0809,10800,0,0,4831,30
777,20,"0 1 0 1 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 0 ",47.8491,9600,0,0,4387,30
778,20,"1 1 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 0 0 ",56.6869,11400,0,0,2417,30
780,20,"1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 ",51.5901,10800,0,0,2211,30
782,20,"1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 ",63.9663,13200,0,0,1311,30
783,20,"0 1 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 ",54.6349,11400,0,0,82,30
786,20,"1 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 ",47.9783,10200,0,0,364,30
79,20,"1 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 1 1 0 0 ",54.642,10800,0,0,2658,30
80,20,"1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 ",54.2621,10800,0,0,3862,30
810,20,"1 0 0 0 1 1 0 0 1 1 1 0 1 0 1 1 0 0 1 1 ",57.3013,11400,0,0,384,30
811,20,"0 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 1 1 0 0 ",50.7453,10800,0,0,5033,30
814,20,"1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 ",56.8492,11400,0,0,5470,30
816,20,"0 0 1 0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 0 ",53.2554,11400,0,0,1019,30
817,20,"1 0 0 1 0 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 ",55.3192,11400,0,0,4002,30
82,20,"1 1 1 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 1 ",58.8638,12000,0,0,761,30
826,20,"0 0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 0 0 1 ",63.3304,13200,0,0,3423,30
827,20,"1 1 0 0 1 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1 ",51.871,10800,0,0,4537,30
830,20,"1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 0 1 0 1 1 ",62.3009,12600,0,0,1752,30
833,20,"1 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 0 1 1 0 ",57.3217,11400,0,0,922,30
834,20,"0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 ",61.8908,13200,0,0,947,30
839,20,"0 0 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 0 1 ",53.4522,10800,0,0,4688,30
845,20,"1 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 1 1 ",43.5327,9000,0,0,121,30
850,20,"1 0 1 0 1 1 0 0 1 0 0 1 1 1 0 0 0 0 1 0 ",51.6994,10800,0,0,2667,30
853,20,"1 1 1 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 0 1 ",51.3838,10200,0,0,1519,30
854,20,"1 0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 0 0 ",56.6303,11400,0,0,2075,30
855,20,"1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 0 1 0 0 0 ",61.8492,12600,0,0,406,30
857,20,"0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 ",59.992,13200,0,0,2101,30
86,20,"0 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 ",52.4817,10800,0,0,2530,30
860,20,"0 0 0 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 1 1 ",54.4943,11400,0,0,5228,30
863,20,"0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 0 1 ",51.3204,10800,0,0,441,30
867,20,"0 1 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 ",67.5247,13200,0,0,746,30
869,20,"0 1 0 1 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 ",55.9381,12000,0,0,551,30
871,20,"1 0 0 0 0 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 ",52.4719,10800,0,0,3386,30
874,20,"1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 ",70.3681,13200,0,0,485,30
877,20,"0 0 0 1 0 1 1 1 0 0 1 0 1 0 1 0 0 1 1 1 ",52.5877,11400,0,0,3331,30
883,20,"0 0 1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 0 0 0 ",62.8467,13200,0,0,1017,30
885,20,"1 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1 1 1 ",49.0831,10200,0,0,1161,30
886,20,"0 1 1 0 1 0 1 0 0 0 0 1 1 1 0 1 0 1 1 1 ",55.3955,11400,0,0,191,30
890,20,"1 0 1 0 0 0 1 1 0 1 1 0 0 0 0 1 0 0 1 1 ",49.7352,10200,0,0,4248,30
896,20,"0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 ",63.8354,10800,0,0,2878,30
898,20,"0 0 0 0 1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 ",62.2567,11400,0,0,2155,30
900,20,"1 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 ",79.7811,13200,0,0,1004,30
907,20,"1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 ",62.3494,12000,0,0,162,30
916,20,"1 0 0 1 1 0 0 1 1 0 1 1 1 0 0 0 1 1 0 1 ",63.3986,13200,0,0,475,30
919,20,"0 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 ",54.1135,11400,0,0,28,30
924,20,"0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 0 0 ",50.3983,10200,0,0,2169,30
930,20,"1 1 1 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 ",60.9098,13200,0,0,1503,30
945,20,"0 1 0 1 1 1 0 0 1 0 0 0 1 1 0 0 1 0 0 1 ",55.7613,12000,0,0,2105,30
946,20,"0 1 1 0 1 0 0 1 0 0 1 1 1 1 0 1 0 1 1 0 ",63.7267,13800,0,0,3132,30
952,20,"1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 ",56.1329,11400,0,0,180,30
953,20,"0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ",54.4116,11400,0,0,2331,30
956,20,"0 1 0 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 0 1 ",60.96,12000,0,0,600,30
958,20,"1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 1 ",59.7235,12000,0,0,1062,30
962,20,"0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 ",49.3549,10200,0,0,1035,30
963,20,"1 0 0 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 ",53.716,10800,0,0,2255,30
964,20,"0 0 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 1 ",55.3983,12000,0,0,3557,30
977,20,"0 1 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 0 1 1 ",53.8902,11400,0,0,39,30
98,20,"1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0 1 ",53.2204,10800,0,0,1213,30
981,20,"0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 0 1 0 0 ",52.6939,10800,0,0,992,30
982,20,"1 0 1 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 1 ",53.4424,10800,0,0,4014,30
984,20,"1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 1 1 1 0 ",52.0285,10800,0,0,624,30
989,20,"0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 1 0 1 1 ",52.4402,10800,0,0,2472,30
99,20,"0 0 0 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 0 ",53.3513,10800,0,0,4188,30
998,20,"0 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 ",51.7917,11400,0,0,3154,30
1000,20,"0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 ",33.153,6800,0,0,3615,20
102,20,"1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 ",32.9126,6800,0,0,1212,20
107,20,"0 1 1 1 0 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 ",38.3901,8000,0,0,2731,20
108,20,"1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1 1 0 ",38.7903,8000,0,0,598,20
110,20,"1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 ",39.2761,8000,0,0,3335,20
114,20,"0 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1 ",40.3827,8800,0,0,3226,20
116,20,"1 1 1 1 0 1 1 1 0 0 0 0 1 1 0 0 1 0 1 1 ",34.2278,7200,0,0,2123,20
120,20,"1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 0 ",35.9502,7600,0,0,1216,20
125,20,"0 1 0 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 ",36.5034,7600,0.024096384644508362,0,4754,20
129,20,"1 0 1 1 0 1 0 1 1 1 0 0 0 0 0 0 1 1 1 1 ",39.0451,8000,0,0,884,20
130,20,"1 0 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 1 1 0 ",41.1148,8400,0,0,2660,20
14,20,"1 0 0 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 ",33.7124,7200,0,0,2401,20
140,20,"1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 1 1 1 0 0 ",35.3027,7600,0,0,2449,20
146,20,"0 1 0 1 0 1 1 1 0 0 0 1 1 0 1 1 0 1 1 0 ",37.6693,8000,0,0,2530,20
151,20,"1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 ",36.2795,7200,0,0,3021,20
158,20,"1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 ",29.6387,6400,0,0,3021,20
159,20,"1 1 0 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 ",39.5872,8400,0,0,3429,20
162,20,"1 1 0 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 ",35.8886,6800,0,0,2986,20
171,20,"0 0 0 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 ",30.788,6800,0.013513513840734959,0,342,20
173,20,"0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 0 ",40.7713,8800,0,0,3482,20
177,20,"0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 ",38.433,8000,0,0,1169,20
178,20,"0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 0 1 1 ",36.2359,7600,0,0,1789,20
18,20,"0 1 1 0 1 0 0 1 1 0 0 1 1 1 1 1 0 1 1 1 ",38.2921,8000,0,0,2561,20
180,20,"1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 ",35.3173,7200,0,0,3217,20
200,20,"1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 1 1 0 1 ",32.3877,6400,0,0,2729,20
209,20,"1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 1 1 0 ",38.5965,8000,0,0,2442,20
211,20,"1 0 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 1 0 1 ",29.6896,6400,0,0,1368,20
221,20,"0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 ",27.2114,6000,0,0,341,20
224,20,"0 1 0 0 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1 ",35.3094,7200,0,0,954,20
229,20,"0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 ",39.2159,8000,0,0,1024,20
23,20,"1 0 1 1 0 1 1 0 1 1 0 0 1 0 0 1 0 0 1 1 ",39.2974,8000,0,0,1429,20
231,20,"0 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 ",33.3053,6800,0,0,791,20
234,20,"1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 0 0 ",43.1834,8800,0,0,1460,20
246,20,"1 1 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 ",37.7877,7600,0,0,1883,20
247,20,"1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 0 1 ",28.5619,6000,0,0,2189,20
254,20,"0 0 1 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0 1 ",36.4049,7600,0,0,3385,20
26,20,"1 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 ",36.6357,8000,0,0,659,20
261,20,"1 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 0 ",31.0693,6400,0,0,1342,20
268,20,"0 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 ",36.9611,7600,0,0,3788,20
271,20,"0 0 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 ",38.9877,8400,0,0,4081,20
272,20,"1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 ",42.0138,8400,0,0,4006,20
284,20,"1 1 1 0 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 0 ",33.9307,6800,0,0,883,20
290,20,"0 1 0 0 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 ",34.549,7200,0,0,2550,20
293,20,"0 1 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 ",40.0846,8400,0,0,851,20
299,20,"1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 ",39.5851,8000,0,0,337,20
30,20,"1 1 0 1 0 1 1 1 1 1 0 0 1 0 1 1 1 0 1 1 ",25.934,5600,0,0,3826,20
305,20,"1 1 1 0 0 0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 ",40.2276,8000,0,0,961,20
306,20,"1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 ",42.0084,8400,0,0,526,20
312,20,"0 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 ",37.6697,7600,0,0,1566,20
316,20,"1 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 ",38.4632,8000,0,0,4154,20
320,20,"1 1 0 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 0 0 ",40.9769,8400,0,0,2413,20
322,20,"0 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 1 0 0 ",37.9273,7600,0,0,344,20
324,20,"1 0 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0 1 1 ",45.1737,9200,0,0,2139,20
328,20,"0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 ",36.2151,7600,0,0,4671,20
331,20,"1 1 0 1 1 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 ",42.2666,8800,0,0,424,20
337,20,"0 0 1 1 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 1 ",38.994,8000,0,0,458,20
339,20,"0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 0 1 ",37.8824,7600,0,0,3250,20
35,20,"0 0 0 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 1 0 ",32.5438,6800,0,0,581,20
350,20,"1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 ",35.8823,7200,0,0,1623,20
353,20,"1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 ",41.1483,8400,0,0,1648,20
359,20,"0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 ",38.1843,7600,0,0,1290,20
360,20,"0 0 0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 0 0 0 ",35.179,7200,0,0,2339,20
363,20,"1 0 0 1 1 1 1 1 0 0 0 1 0 1 1 0 0 1 0 0 ",40.2162,8000,0,0,2013,20
366,20,"1 1 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 1 0 ",38.8362,8000,0,0,1907,20
37,20,"0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 ",37.5067,7600,0,0,1418,20
373,20,"1 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 ",34.982,7200,0,0,387,20
374,20,"1 0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 ",35.2578,7200,0,0,826,20
384,20,"0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 ",44.0684,8800,0,0,1609,20
385,20,"1 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 1 1 ",43.8987,8800,0,0,3691,20
386,20,"1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 ",31.4753,6400,0,0,2023,20
387,20,"1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 ",27.5367,6000,0,0,2978,20
405,20,"0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 ",40.4516,8400,0,0,586,20
409,20,"1 1 1 0 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 ",41.242,8400,0,0,3634,20
418,20,"1 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 ",35.4046,7200,0,0,860,20
423,20,"0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 ",34.0262,7200,0,0,1705,20
425,20,"1 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 0 1 0 ",33.99,7200,0,0,1402,20
426,20,"1 0 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 ",33.5616,6800,0,0,3641,20
428,20,"1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 1 1 ",39.0869,8000,0,0,2234,20
430,20,"0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 1 0 1 ",43.5473,8800,0,0,750,20
444,20,"0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 ",36.0772,7200,0,0,340,20
446,20,"1 0 1 1 0 1 0 1 0 1 0 0 1 1 0 1 0 0 0 0 ",37.0915,8000,0,0,862,20
453,20,"1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 ",35.5643,7600,0,0,854,20
457,20,"0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 ",32.2154,6800,0,0,3626,20
